DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20100924,9/24/2010,6,Friday,Viernes,Vendredi,24,267,2/8/1900,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100925,9/25/2010,7,Saturday,Sábado,Samedi,25,268,2/8/1900,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100926,9/26/2010,1,Sunday,Domingo,Dimanche,26,269,2/9/1900,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100927,9/27/2010,2,Monday,Lunes,Lundi,27,270,2/9/1900,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100928,9/28/2010,3,Tuesday,Martes,Mardi,28,271,2/9/1900,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100929,9/29/2010,4,Wednesday,Miércoles,Mercredi,29,272,2/9/1900,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20100930,9/30/2010,5,Thursday,Jueves,Jeudi,30,273,2/9/1900,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20101001,10/1/2010,6,Friday,Viernes,Vendredi,1,274,2/9/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101002,10/2/2010,7,Saturday,Sábado,Samedi,2,275,2/9/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101003,10/3/2010,1,Sunday,Domingo,Dimanche,3,276,2/10/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101004,10/4/2010,2,Monday,Lunes,Lundi,4,277,2/10/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101005,10/5/2010,3,Tuesday,Martes,Mardi,5,278,2/10/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101006,10/6/2010,4,Wednesday,Miércoles,Mercredi,6,279,2/10/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101007,10/7/2010,5,Thursday,Jueves,Jeudi,7,280,2/10/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101008,10/8/2010,6,Friday,Viernes,Vendredi,8,281,2/10/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101009,10/9/2010,7,Saturday,Sábado,Samedi,9,282,2/10/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101010,10/10/2010,1,Sunday,Domingo,Dimanche,10,283,2/11/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101011,10/11/2010,2,Monday,Lunes,Lundi,11,284,2/11/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101012,10/12/2010,3,Tuesday,Martes,Mardi,12,285,2/11/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101013,10/13/2010,4,Wednesday,Miércoles,Mercredi,13,286,2/11/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101014,10/14/2010,5,Thursday,Jueves,Jeudi,14,287,2/11/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101015,10/15/2010,6,Friday,Viernes,Vendredi,15,288,2/11/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101016,10/16/2010,7,Saturday,Sábado,Samedi,16,289,2/11/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101017,10/17/2010,1,Sunday,Domingo,Dimanche,17,290,2/12/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101018,10/18/2010,2,Monday,Lunes,Lundi,18,291,2/12/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101019,10/19/2010,3,Tuesday,Martes,Mardi,19,292,2/12/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101020,10/20/2010,4,Wednesday,Miércoles,Mercredi,20,293,2/12/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101021,10/21/2010,5,Thursday,Jueves,Jeudi,21,294,2/12/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101022,10/22/2010,6,Friday,Viernes,Vendredi,22,295,2/12/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101023,10/23/2010,7,Saturday,Sábado,Samedi,23,296,2/12/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101024,10/24/2010,1,Sunday,Domingo,Dimanche,24,297,2/13/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101025,10/25/2010,2,Monday,Lunes,Lundi,25,298,2/13/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101026,10/26/2010,3,Tuesday,Martes,Mardi,26,299,2/13/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101027,10/27/2010,4,Wednesday,Miércoles,Mercredi,27,300,2/13/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101028,10/28/2010,5,Thursday,Jueves,Jeudi,28,301,2/13/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101029,10/29/2010,6,Friday,Viernes,Vendredi,29,302,2/13/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101030,10/30/2010,7,Saturday,Sábado,Samedi,30,303,2/13/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101031,10/31/2010,1,Sunday,Domingo,Dimanche,31,304,2/14/1900,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20101101,11/1/2010,2,Monday,Lunes,Lundi,1,305,2/14/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101102,11/2/2010,3,Tuesday,Martes,Mardi,2,306,2/14/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101103,11/3/2010,4,Wednesday,Miércoles,Mercredi,3,307,2/14/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101104,11/4/2010,5,Thursday,Jueves,Jeudi,4,308,2/14/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101105,11/5/2010,6,Friday,Viernes,Vendredi,5,309,2/14/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101106,11/6/2010,7,Saturday,Sábado,Samedi,6,310,2/14/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101107,11/7/2010,1,Sunday,Domingo,Dimanche,7,311,2/15/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101108,11/8/2010,2,Monday,Lunes,Lundi,8,312,2/15/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101109,11/9/2010,3,Tuesday,Martes,Mardi,9,313,2/15/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101110,11/10/2010,4,Wednesday,Miércoles,Mercredi,10,314,2/15/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101111,11/11/2010,5,Thursday,Jueves,Jeudi,11,315,2/15/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101112,11/12/2010,6,Friday,Viernes,Vendredi,12,316,2/15/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101113,11/13/2010,7,Saturday,Sábado,Samedi,13,317,2/15/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101114,11/14/2010,1,Sunday,Domingo,Dimanche,14,318,2/16/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101115,11/15/2010,2,Monday,Lunes,Lundi,15,319,2/16/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101116,11/16/2010,3,Tuesday,Martes,Mardi,16,320,2/16/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101117,11/17/2010,4,Wednesday,Miércoles,Mercredi,17,321,2/16/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101118,11/18/2010,5,Thursday,Jueves,Jeudi,18,322,2/16/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101119,11/19/2010,6,Friday,Viernes,Vendredi,19,323,2/16/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101120,11/20/2010,7,Saturday,Sábado,Samedi,20,324,2/16/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101121,11/21/2010,1,Sunday,Domingo,Dimanche,21,325,2/17/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101122,11/22/2010,2,Monday,Lunes,Lundi,22,326,2/17/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101123,11/23/2010,3,Tuesday,Martes,Mardi,23,327,2/17/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101124,11/24/2010,4,Wednesday,Miércoles,Mercredi,24,328,2/17/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101125,11/25/2010,5,Thursday,Jueves,Jeudi,25,329,2/17/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101126,11/26/2010,6,Friday,Viernes,Vendredi,26,330,2/17/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101127,11/27/2010,7,Saturday,Sábado,Samedi,27,331,2/17/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101128,11/28/2010,1,Sunday,Domingo,Dimanche,28,332,2/18/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101129,11/29/2010,2,Monday,Lunes,Lundi,29,333,2/18/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101130,11/30/2010,3,Tuesday,Martes,Mardi,30,334,2/18/1900,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
20101201,12/1/2010,4,Wednesday,Miércoles,Mercredi,1,335,2/18/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101202,12/2/2010,5,Thursday,Jueves,Jeudi,2,336,2/18/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101203,12/3/2010,6,Friday,Viernes,Vendredi,3,337,2/18/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101204,12/4/2010,7,Saturday,Sábado,Samedi,4,338,2/18/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101205,12/5/2010,1,Sunday,Domingo,Dimanche,5,339,2/19/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101206,12/6/2010,2,Monday,Lunes,Lundi,6,340,2/19/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101207,12/7/2010,3,Tuesday,Martes,Mardi,7,341,2/19/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101208,12/8/2010,4,Wednesday,Miércoles,Mercredi,8,342,2/19/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101209,12/9/2010,5,Thursday,Jueves,Jeudi,9,343,2/19/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101210,12/10/2010,6,Friday,Viernes,Vendredi,10,344,2/19/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101211,12/11/2010,7,Saturday,Sábado,Samedi,11,345,2/19/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101212,12/12/2010,1,Sunday,Domingo,Dimanche,12,346,2/20/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101213,12/13/2010,2,Monday,Lunes,Lundi,13,347,2/20/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101214,12/14/2010,3,Tuesday,Martes,Mardi,14,348,2/20/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101215,12/15/2010,4,Wednesday,Miércoles,Mercredi,15,349,2/20/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101216,12/16/2010,5,Thursday,Jueves,Jeudi,16,350,2/20/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101217,12/17/2010,6,Friday,Viernes,Vendredi,17,351,2/20/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101218,12/18/2010,7,Saturday,Sábado,Samedi,18,352,2/20/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101219,12/19/2010,1,Sunday,Domingo,Dimanche,19,353,2/21/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101220,12/20/2010,2,Monday,Lunes,Lundi,20,354,2/21/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101221,12/21/2010,3,Tuesday,Martes,Mardi,21,355,2/21/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101222,12/22/2010,4,Wednesday,Miércoles,Mercredi,22,356,2/21/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101223,12/23/2010,5,Thursday,Jueves,Jeudi,23,357,2/21/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101224,12/24/2010,6,Friday,Viernes,Vendredi,24,358,2/21/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101225,12/25/2010,7,Saturday,Sábado,Samedi,25,359,2/21/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101226,12/26/2010,1,Sunday,Domingo,Dimanche,26,360,2/22/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101227,12/27/2010,2,Monday,Lunes,Lundi,27,361,2/22/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101228,12/28/2010,3,Tuesday,Martes,Mardi,28,362,2/22/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101229,12/29/2010,4,Wednesday,Miércoles,Mercredi,29,363,2/22/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101230,12/30/2010,5,Thursday,Jueves,Jeudi,30,364,2/22/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20101231,12/31/2010,6,Friday,Viernes,Vendredi,31,365,2/22/1900,December,Diciembre,Décembre,12,4,2010,2,2,2011,1
20110101,1/1/2011,7,Saturday,Sábado,Samedi,1,1,1/1/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110102,1/2/2011,1,Sunday,Domingo,Dimanche,2,2,1/2/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110103,1/3/2011,2,Monday,Lunes,Lundi,3,3,1/2/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110104,1/4/2011,3,Tuesday,Martes,Mardi,4,4,1/2/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110105,1/5/2011,4,Wednesday,Miércoles,Mercredi,5,5,1/2/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110106,1/6/2011,5,Thursday,Jueves,Jeudi,6,6,1/2/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110107,1/7/2011,6,Friday,Viernes,Vendredi,7,7,1/2/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110108,1/8/2011,7,Saturday,Sábado,Samedi,8,8,1/2/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110109,1/9/2011,1,Sunday,Domingo,Dimanche,9,9,1/3/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110110,1/10/2011,2,Monday,Lunes,Lundi,10,10,1/3/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110111,1/11/2011,3,Tuesday,Martes,Mardi,11,11,1/3/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110112,1/12/2011,4,Wednesday,Miércoles,Mercredi,12,12,1/3/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110113,1/13/2011,5,Thursday,Jueves,Jeudi,13,13,1/3/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110114,1/14/2011,6,Friday,Viernes,Vendredi,14,14,1/3/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110115,1/15/2011,7,Saturday,Sábado,Samedi,15,15,1/3/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110116,1/16/2011,1,Sunday,Domingo,Dimanche,16,16,1/4/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110117,1/17/2011,2,Monday,Lunes,Lundi,17,17,1/4/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110118,1/18/2011,3,Tuesday,Martes,Mardi,18,18,1/4/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110119,1/19/2011,4,Wednesday,Miércoles,Mercredi,19,19,1/4/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110120,1/20/2011,5,Thursday,Jueves,Jeudi,20,20,1/4/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110121,1/21/2011,6,Friday,Viernes,Vendredi,21,21,1/4/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110122,1/22/2011,7,Saturday,Sábado,Samedi,22,22,1/4/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110123,1/23/2011,1,Sunday,Domingo,Dimanche,23,23,1/5/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110124,1/24/2011,2,Monday,Lunes,Lundi,24,24,1/5/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110125,1/25/2011,3,Tuesday,Martes,Mardi,25,25,1/5/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110126,1/26/2011,4,Wednesday,Miércoles,Mercredi,26,26,1/5/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110127,1/27/2011,5,Thursday,Jueves,Jeudi,27,27,1/5/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110128,1/28/2011,6,Friday,Viernes,Vendredi,28,28,1/5/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110129,1/29/2011,7,Saturday,Sábado,Samedi,29,29,1/5/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110130,1/30/2011,1,Sunday,Domingo,Dimanche,30,30,1/6/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110131,1/31/2011,2,Monday,Lunes,Lundi,31,31,1/6/1900,January,Enero,Janvier,1,1,2011,1,3,2010,2
20110201,2/1/2011,3,Tuesday,Martes,Mardi,1,32,1/6/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110202,2/2/2011,4,Wednesday,Miércoles,Mercredi,2,33,1/6/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110203,2/3/2011,5,Thursday,Jueves,Jeudi,3,34,1/6/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110204,2/4/2011,6,Friday,Viernes,Vendredi,4,35,1/6/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110205,2/5/2011,7,Saturday,Sábado,Samedi,5,36,1/6/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110206,2/6/2011,1,Sunday,Domingo,Dimanche,6,37,1/7/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110207,2/7/2011,2,Monday,Lunes,Lundi,7,38,1/7/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110208,2/8/2011,3,Tuesday,Martes,Mardi,8,39,1/7/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110209,2/9/2011,4,Wednesday,Miércoles,Mercredi,9,40,1/7/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110210,2/10/2011,5,Thursday,Jueves,Jeudi,10,41,1/7/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110211,2/11/2011,6,Friday,Viernes,Vendredi,11,42,1/7/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110212,2/12/2011,7,Saturday,Sábado,Samedi,12,43,1/7/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110213,2/13/2011,1,Sunday,Domingo,Dimanche,13,44,1/8/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110214,2/14/2011,2,Monday,Lunes,Lundi,14,45,1/8/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110215,2/15/2011,3,Tuesday,Martes,Mardi,15,46,1/8/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110216,2/16/2011,4,Wednesday,Miércoles,Mercredi,16,47,1/8/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110217,2/17/2011,5,Thursday,Jueves,Jeudi,17,48,1/8/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110218,2/18/2011,6,Friday,Viernes,Vendredi,18,49,1/8/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110219,2/19/2011,7,Saturday,Sábado,Samedi,19,50,1/8/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110220,2/20/2011,1,Sunday,Domingo,Dimanche,20,51,1/9/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110221,2/21/2011,2,Monday,Lunes,Lundi,21,52,1/9/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110222,2/22/2011,3,Tuesday,Martes,Mardi,22,53,1/9/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110223,2/23/2011,4,Wednesday,Miércoles,Mercredi,23,54,1/9/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110224,2/24/2011,5,Thursday,Jueves,Jeudi,24,55,1/9/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110225,2/25/2011,6,Friday,Viernes,Vendredi,25,56,1/9/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110226,2/26/2011,7,Saturday,Sábado,Samedi,26,57,1/9/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110227,2/27/2011,1,Sunday,Domingo,Dimanche,27,58,1/10/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110228,2/28/2011,2,Monday,Lunes,Lundi,28,59,1/10/1900,February,Febrero,Février,2,1,2011,1,3,2010,2
20110301,3/1/2011,3,Tuesday,Martes,Mardi,1,60,1/10/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110302,3/2/2011,4,Wednesday,Miércoles,Mercredi,2,61,1/10/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110303,3/3/2011,5,Thursday,Jueves,Jeudi,3,62,1/10/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110304,3/4/2011,6,Friday,Viernes,Vendredi,4,63,1/10/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110305,3/5/2011,7,Saturday,Sábado,Samedi,5,64,1/10/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110306,3/6/2011,1,Sunday,Domingo,Dimanche,6,65,1/11/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110307,3/7/2011,2,Monday,Lunes,Lundi,7,66,1/11/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110308,3/8/2011,3,Tuesday,Martes,Mardi,8,67,1/11/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110309,3/9/2011,4,Wednesday,Miércoles,Mercredi,9,68,1/11/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110310,3/10/2011,5,Thursday,Jueves,Jeudi,10,69,1/11/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110311,3/11/2011,6,Friday,Viernes,Vendredi,11,70,1/11/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110312,3/12/2011,7,Saturday,Sábado,Samedi,12,71,1/11/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110313,3/13/2011,1,Sunday,Domingo,Dimanche,13,72,1/12/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110314,3/14/2011,2,Monday,Lunes,Lundi,14,73,1/12/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110315,3/15/2011,3,Tuesday,Martes,Mardi,15,74,1/12/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110316,3/16/2011,4,Wednesday,Miércoles,Mercredi,16,75,1/12/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110317,3/17/2011,5,Thursday,Jueves,Jeudi,17,76,1/12/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110318,3/18/2011,6,Friday,Viernes,Vendredi,18,77,1/12/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110319,3/19/2011,7,Saturday,Sábado,Samedi,19,78,1/12/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110320,3/20/2011,1,Sunday,Domingo,Dimanche,20,79,1/13/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110321,3/21/2011,2,Monday,Lunes,Lundi,21,80,1/13/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110322,3/22/2011,3,Tuesday,Martes,Mardi,22,81,1/13/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110323,3/23/2011,4,Wednesday,Miércoles,Mercredi,23,82,1/13/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110324,3/24/2011,5,Thursday,Jueves,Jeudi,24,83,1/13/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110325,3/25/2011,6,Friday,Viernes,Vendredi,25,84,1/13/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110326,3/26/2011,7,Saturday,Sábado,Samedi,26,85,1/13/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110327,3/27/2011,1,Sunday,Domingo,Dimanche,27,86,1/14/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110328,3/28/2011,2,Monday,Lunes,Lundi,28,87,1/14/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110329,3/29/2011,3,Tuesday,Martes,Mardi,29,88,1/14/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110330,3/30/2011,4,Wednesday,Miércoles,Mercredi,30,89,1/14/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110331,3/31/2011,5,Thursday,Jueves,Jeudi,31,90,1/14/1900,March,Marzo,Mars,3,1,2011,1,3,2010,2
20110401,4/1/2011,6,Friday,Viernes,Vendredi,1,91,1/14/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110402,4/2/2011,7,Saturday,Sábado,Samedi,2,92,1/14/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110403,4/3/2011,1,Sunday,Domingo,Dimanche,3,93,1/15/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110404,4/4/2011,2,Monday,Lunes,Lundi,4,94,1/15/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110405,4/5/2011,3,Tuesday,Martes,Mardi,5,95,1/15/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110406,4/6/2011,4,Wednesday,Miércoles,Mercredi,6,96,1/15/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110407,4/7/2011,5,Thursday,Jueves,Jeudi,7,97,1/15/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110408,4/8/2011,6,Friday,Viernes,Vendredi,8,98,1/15/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110409,4/9/2011,7,Saturday,Sábado,Samedi,9,99,1/15/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110410,4/10/2011,1,Sunday,Domingo,Dimanche,10,100,1/16/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110411,4/11/2011,2,Monday,Lunes,Lundi,11,101,1/16/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110412,4/12/2011,3,Tuesday,Martes,Mardi,12,102,1/16/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110413,4/13/2011,4,Wednesday,Miércoles,Mercredi,13,103,1/16/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110414,4/14/2011,5,Thursday,Jueves,Jeudi,14,104,1/16/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110415,4/15/2011,6,Friday,Viernes,Vendredi,15,105,1/16/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
20110416,4/16/2011,7,Saturday,Sábado,Samedi,16,106,1/16/1900,April,Abril,Avril,4,2,2011,1,4,2010,2
